elementName,weatherElement_Id,location_Id
"降水量",3065,170
"最大10分鐘風風速",3066,170
"最大10分鐘風風向",3067,170
"最大10分鐘風日期",3068,170
"最大瞬間風風速",3069,170
"最大瞬間風風向",3070,170
"最大瞬間風日期",3071,170
"平均相對濕度",3072,170
"最小相對濕度",3073,170
"最小相對濕度日期",3074,170
"測站氣壓",3075,170
"降水日數",3076,170
"日照時數",3077,170
"平均溫度",3078,171
"最高溫度",3079,171
"最高溫度日期",3080,171
"最低溫度",3081,171
"最低溫度日期",3082,171
"降水量",3083,171
"最大10分鐘風風速",3084,171
"最大10分鐘風風向",3085,171
"最大10分鐘風日期",3086,171
"最大瞬間風風速",3087,171
"最大瞬間風風向",3088,171
"最大瞬間風日期",3089,171
"平均相對濕度",3090,171
"最小相對濕度",3091,171
"最小相對濕度日期",3092,171
"測站氣壓",3093,171
"降水日數",3094,171
"日照時數",3095,171
"平均溫度",3096,172
"最高溫度",3097,172
"最高溫度日期",3098,172
"最低溫度",3099,172
"最低溫度日期",3100,172
"降水量",3101,172
"最大10分鐘風風速",3102,172
"最大10分鐘風風向",3103,172
"最大10分鐘風日期",3104,172
"最大瞬間風風速",3105,172
"最大瞬間風風向",3106,172
"最大瞬間風日期",3107,172
"平均相對濕度",3108,172
"最小相對濕度",3109,172
"最小相對濕度日期",3110,172
"測站氣壓",3111,172
"降水日數",3112,172
"日照時數",3113,172
"平均溫度",3114,173
"最高溫度",3115,173
"最高溫度日期",3116,173
"最低溫度",3117,173
"最低溫度日期",3118,173
"降水量",3119,173
"最大10分鐘風風速",3120,173
"最大10分鐘風風向",3121,173
"最大10分鐘風日期",3122,173
"最大瞬間風風速",3123,173
"最大瞬間風風向",3124,173
"最大瞬間風日期",3125,173
"平均相對濕度",3126,173
"最小相對濕度",3127,173
"最小相對濕度日期",3128,173
"測站氣壓",3129,173
"降水日數",3130,173
"日照時數",3131,173
"平均溫度",3132,174
"最高溫度",3133,174
"最高溫度日期",3134,174
"最低溫度",3135,174
"最低溫度日期",3136,174
"降水量",3137,174
"最大10分鐘風風速",3138,174
"最大10分鐘風風向",3139,174
"最大10分鐘風日期",3140,174
"最大瞬間風風速",3141,174
"最大瞬間風風向",3142,174
"最大瞬間風日期",3143,174
"平均相對濕度",3144,174
"最小相對濕度",3145,174
"最小相對濕度日期",3146,174
"測站氣壓",3147,174
"降水日數",3148,174
"日照時數",3149,174
"平均溫度",3150,175
"最高溫度",3151,175
"最高溫度日期",3152,175
"最低溫度",3153,175
"最低溫度日期",3154,175
"降水量",3155,175
"最大10分鐘風風速",3156,175
"最大10分鐘風風向",3157,175
"最大10分鐘風日期",3158,175
"最大瞬間風風速",3159,175
"最大瞬間風風向",3160,175
"最大瞬間風日期",3161,175
"平均相對濕度",3162,175
"最小相對濕度",3163,175
"最小相對濕度日期",3164,175
"測站氣壓",3165,175
"降水日數",3166,175
"日照時數",3167,175
"平均溫度",3168,176
"最高溫度",3169,176
"最高溫度日期",3170,176
"最低溫度",3171,176
"最低溫度日期",3172,176
"降水量",3173,176
"最大10分鐘風風速",3174,176
"最大10分鐘風風向",3175,176
"最大10分鐘風日期",3176,176
"最大瞬間風風速",3177,176
"最大瞬間風風向",3178,176
"最大瞬間風日期",3179,176
"平均相對濕度",3180,176
"最小相對濕度",3181,176
"最小相對濕度日期",3182,176
"測站氣壓",3183,176
"降水日數",3184,176
"日照時數",3185,176
"平均溫度",3186,177
"最高溫度",3187,177
"最高溫度日期",3188,177
"最低溫度",3189,177
"最低溫度日期",3190,177
"降水量",3191,177
"最大10分鐘風風速",3192,177
"最大10分鐘風風向",3193,177
"最大10分鐘風日期",3194,177
"最大瞬間風風速",3195,177
"最大瞬間風風向",3196,177
"最大瞬間風日期",3197,177
"平均相對濕度",3198,177
"最小相對濕度",3199,177
"最小相對濕度日期",3200,177
"測站氣壓",3201,177
"降水日數",3202,177
"日照時數",3203,177
"平均溫度",3204,178
"最高溫度",3205,178
"最高溫度日期",3206,178
"最低溫度",3207,178
"最低溫度日期",3208,178
"降水量",3209,178
"最大10分鐘風風速",3210,178
"最大10分鐘風風向",3211,178
"最大10分鐘風日期",3212,178
"最大瞬間風風速",3213,178
"最大瞬間風風向",3214,178
"最大瞬間風日期",3215,178
"平均相對濕度",3216,178
"最小相對濕度",3217,178
"最小相對濕度日期",3218,178
"測站氣壓",3219,178
"降水日數",3220,178
"日照時數",3221,178
"平均溫度",3222,179
"最高溫度",3223,179
"最高溫度日期",3224,179
"最低溫度",3225,179
"最低溫度日期",3226,179
"降水量",3227,179
"最大10分鐘風風速",3228,179
"最大10分鐘風風向",3229,179
"最大10分鐘風日期",3230,179
"最大瞬間風風速",3231,179
"最大瞬間風風向",3232,179
"最大瞬間風日期",3233,179
"平均相對濕度",3234,179
"最小相對濕度",3235,179
"最小相對濕度日期",3236,179
"測站氣壓",3237,179
"降水日數",3238,179
"日照時數",3239,179
"平均溫度",3240,180
"最高溫度",3241,180
"最高溫度日期",3242,180
"最低溫度",3243,180
"最低溫度日期",3244,180
"降水量",3245,180
"最大10分鐘風風速",3246,180
"最大10分鐘風風向",3247,180
"最大10分鐘風日期",3248,180
"最大瞬間風風速",3249,180
"最大瞬間風風向",3250,180
"最大瞬間風日期",3251,180
"平均相對濕度",3252,180
"最小相對濕度",3253,180
"最小相對濕度日期",3254,180
"測站氣壓",3255,180
"降水日數",3256,180
"日照時數",3257,180
"平均溫度",3258,181
"最高溫度",3259,181
"最高溫度日期",3260,181
"最低溫度",3261,181
"最低溫度日期",3262,181
"降水量",3263,181
"最大10分鐘風風速",3264,181
"最大10分鐘風風向",3265,181
"最大10分鐘風日期",3266,181
"最大瞬間風風速",3267,181
"最大瞬間風風向",3268,181
"最大瞬間風日期",3269,181
"平均相對濕度",3270,181
"最小相對濕度",3271,181
"最小相對濕度日期",3272,181
"測站氣壓",3273,181
"降水日數",3274,181
"日照時數",3275,181
"平均溫度",3276,182
"最高溫度",3277,182
"最高溫度日期",3278,182
"最低溫度",3279,182
"最低溫度日期",3280,182
"降水量",3281,182
"最大10分鐘風風速",3282,182
"最大10分鐘風風向",3283,182
"最大10分鐘風日期",3284,182
"最大瞬間風風速",3285,182
"最大瞬間風風向",3286,182
"最大瞬間風日期",3287,182
"平均相對濕度",3288,182
"最小相對濕度",3289,182
"最小相對濕度日期",3290,182
"測站氣壓",3291,182
"降水日數",3292,182
"日照時數",3293,182
"平均溫度",3294,183
"最高溫度",3295,183
"最高溫度日期",3296,183
"最低溫度",3297,183
"最低溫度日期",3298,183
"降水量",3299,183
"最大10分鐘風風速",3300,183
"最大10分鐘風風向",3301,183
"最大10分鐘風日期",3302,183
"最大瞬間風風速",3303,183
"最大瞬間風風向",3304,183
"最大瞬間風日期",3305,183
"平均相對濕度",3306,183
"最小相對濕度",3307,183
"最小相對濕度日期",3308,183
"測站氣壓",3309,183
"降水日數",3310,183
"日照時數",3311,183
"平均溫度",3312,184
"最高溫度",3313,184
"最高溫度日期",3314,184
"最低溫度",3315,184
"最低溫度日期",3316,184
"降水量",3317,184
"最大10分鐘風風速",3318,184
"最大10分鐘風風向",3319,184
"最大10分鐘風日期",3320,184
"最大瞬間風風速",3321,184
"最大瞬間風風向",3322,184
"最大瞬間風日期",3323,184
"平均相對濕度",3324,184
"最小相對濕度",3325,184
"最小相對濕度日期",3326,184
"測站氣壓",3327,184
"降水日數",3328,184
"日照時數",3329,184
"平均溫度",3330,185
"最高溫度",3331,185
"最高溫度日期",3332,185
"最低溫度",3333,185
"最低溫度日期",3334,185
"降水量",3335,185
"最大10分鐘風風速",3336,185
"最大10分鐘風風向",3337,185
"最大10分鐘風日期",3338,185
"最大瞬間風風速",3339,185
"最大瞬間風風向",3340,185
"最大瞬間風日期",3341,185
"平均相對濕度",3342,185
"最小相對濕度",3343,185
"最小相對濕度日期",3344,185
"測站氣壓",3345,185
"降水日數",3346,185
"日照時數",3347,185
"平均溫度",3348,186
"最高溫度",3349,186
"最高溫度日期",3350,186
"最低溫度",3351,186
"最低溫度日期",3352,186
"降水量",3353,186
"最大10分鐘風風速",3354,186
"最大10分鐘風風向",3355,186
"最大10分鐘風日期",3356,186
"最大瞬間風風速",3357,186
"最大瞬間風風向",3358,186
"最大瞬間風日期",3359,186
"平均相對濕度",3360,186
"最小相對濕度",3361,186
"最小相對濕度日期",3362,186
"測站氣壓",3363,186
"降水日數",3364,186
"日照時數",3365,186
"平均溫度",3366,187
"最高溫度",3367,187
"最高溫度日期",3368,187
"最低溫度",3369,187
"最低溫度日期",3370,187
"降水量",3371,187
"最大10分鐘風風速",3372,187
"最大10分鐘風風向",3373,187
"最大10分鐘風日期",3374,187
"最大瞬間風風速",3375,187
"最大瞬間風風向",3376,187
"最大瞬間風日期",3377,187
"平均相對濕度",3378,187
"最小相對濕度",3379,187
"最小相對濕度日期",3380,187
"測站氣壓",3381,187
"降水日數",3382,187
"日照時數",3383,187
"平均溫度",3384,188
"最高溫度",3385,188
"最高溫度日期",3386,188
"最低溫度",3387,188
"最低溫度日期",3388,188
"降水量",3389,188
"最大10分鐘風風速",3390,188
"最大10分鐘風風向",3391,188
"最大10分鐘風日期",3392,188
"最大瞬間風風速",3393,188
"最大瞬間風風向",3394,188
"最大瞬間風日期",3395,188
"平均相對濕度",3396,188
"最小相對濕度",3397,188
"最小相對濕度日期",3398,188
"測站氣壓",3399,188
"降水日數",3400,188
"日照時數",3401,188
"平均溫度",3402,189
"最高溫度",3403,189
"最高溫度日期",3404,189
"最低溫度",3405,189
"最低溫度日期",3406,189
"降水量",3407,189
"最大10分鐘風風速",3408,189
"最大10分鐘風風向",3409,189
"最大10分鐘風日期",3410,189
"最大瞬間風風速",3411,189
"最大瞬間風風向",3412,189
"最大瞬間風日期",3413,189
"平均相對濕度",3414,189
"最小相對濕度",3415,189
"最小相對濕度日期",3416,189
"測站氣壓",3417,189
"降水日數",3418,189
"日照時數",3419,189
"平均溫度",3420,190
"最高溫度",3421,190
"最高溫度日期",3422,190
"最低溫度",3423,190
"最低溫度日期",3424,190
"降水量",3425,190
"最大10分鐘風風速",3426,190
"最大10分鐘風風向",3427,190
"最大10分鐘風日期",3428,190
"最大瞬間風風速",3429,190
"最大瞬間風風向",3430,190
"最大瞬間風日期",3431,190
"平均相對濕度",3432,190
"最小相對濕度",3433,190
"最小相對濕度日期",3434,190
"測站氣壓",3435,190
"降水日數",3436,190
"日照時數",3437,190
"平均溫度",3438,191
"最高溫度",3439,191
"最高溫度日期",3440,191
"最低溫度",3441,191
"最低溫度日期",3442,191
"降水量",3443,191
"最大10分鐘風風速",3444,191
"最大10分鐘風風向",3445,191
"最大10分鐘風日期",3446,191
"最大瞬間風風速",3447,191
"最大瞬間風風向",3448,191
"最大瞬間風日期",3449,191
"平均相對濕度",3450,191
"最小相對濕度",3451,191
"最小相對濕度日期",3452,191
"測站氣壓",3453,191
"降水日數",3454,191
"日照時數",3455,191
"平均溫度",3456,192
"最高溫度",3457,192
"最高溫度日期",3458,192
"最低溫度",3459,192
"最低溫度日期",3460,192
"降水量",3461,192
"最大10分鐘風風速",3462,192
"最大10分鐘風風向",3463,192
"最大10分鐘風日期",3464,192
"最大瞬間風風速",3465,192
"最大瞬間風風向",3466,192
"最大瞬間風日期",3467,192
"平均相對濕度",3468,192
"最小相對濕度",3469,192
"最小相對濕度日期",3470,192
"測站氣壓",3471,192
"降水日數",3472,192
"日照時數",3473,192
"平均溫度",3474,193
"最高溫度",3475,193
"最高溫度日期",3476,193
"最低溫度",3477,193
"最低溫度日期",3478,193
"降水量",3479,193
"最大10分鐘風風速",3480,193
"最大10分鐘風風向",3481,193
"最大10分鐘風日期",3482,193
"最大瞬間風風速",3483,193
"最大瞬間風風向",3484,193
"最大瞬間風日期",3485,193
"平均相對濕度",3486,193
"最小相對濕度",3487,193
"最小相對濕度日期",3488,193
"測站氣壓",3489,193
"降水日數",3490,193
"日照時數",3491,193
"平均溫度",3492,194
"最高溫度",3493,194
"最高溫度日期",3494,194
"最低溫度",3495,194
"最低溫度日期",3496,194
"降水量",3497,194
"最大10分鐘風風速",3498,194
"最大10分鐘風風向",3499,194
"最大10分鐘風日期",3500,194
"最大瞬間風風速",3501,194
"最大瞬間風風向",3502,194
"最大瞬間風日期",3503,194
"平均相對濕度",3504,194
"最小相對濕度",3505,194
"最小相對濕度日期",3506,194
"測站氣壓",3507,194
"降水日數",3508,194
"日照時數",3509,194
"平均溫度",3510,195
"最高溫度",3511,195
"最高溫度日期",3512,195
"最低溫度",3513,195
"最低溫度日期",3514,195
"降水量",3515,195
"最大10分鐘風風速",3516,195
"最大10分鐘風風向",3517,195
"最大10分鐘風日期",3518,195
"最大瞬間風風速",3519,195
"最大瞬間風風向",3520,195
"最大瞬間風日期",3521,195
"平均相對濕度",3522,195
"最小相對濕度",3523,195
"最小相對濕度日期",3524,195
"測站氣壓",3525,195
"降水日數",3526,195
"日照時數",3527,195
"平均溫度",3528,196
"最高溫度",3529,196
"最高溫度日期",3530,196
"最低溫度",3531,196
"最低溫度日期",3532,196
"降水量",3533,196
"最大10分鐘風風速",3534,196
"最大10分鐘風風向",3535,196
"最大10分鐘風日期",3536,196
"最大瞬間風風速",3537,196
"最大瞬間風風向",3538,196
"最大瞬間風日期",3539,196
"平均相對濕度",3540,196
"最小相對濕度",3541,196
"最小相對濕度日期",3542,196
"測站氣壓",3543,196
"降水日數",3544,196
"日照時數",3545,196
"平均溫度",3546,197
"最高溫度",3547,197
"最高溫度日期",3548,197
"最低溫度",3549,197
"最低溫度日期",3550,197
"降水量",3551,197
"最大10分鐘風風速",3552,197
"最大10分鐘風風向",3553,197
"最大10分鐘風日期",3554,197
"最大瞬間風風速",3555,197
"最大瞬間風風向",3556,197
"最大瞬間風日期",3557,197
"平均相對濕度",3558,197
"最小相對濕度",3559,197
"最小相對濕度日期",3560,197
"測站氣壓",3561,197
"降水日數",3562,197
"日照時數",3563,197
"平均溫度",3564,198
"最高溫度",3565,198
"最高溫度日期",3566,198
"最低溫度",3567,198
"最低溫度日期",3568,198
"降水量",3569,198
"最大10分鐘風風速",3570,198
"最大10分鐘風風向",3571,198
"最大10分鐘風日期",3572,198
"最大瞬間風風速",3573,198
"最大瞬間風風向",3574,198
"最大瞬間風日期",3575,198
"平均相對濕度",3576,198
"最小相對濕度",3577,198
"最小相對濕度日期",3578,198
"測站氣壓",3579,198
"降水日數",3580,198
"日照時數",3581,198
"平均溫度",3582,199
"最高溫度",3583,199
"最高溫度日期",3584,199
"最低溫度",3585,199
"最低溫度日期",3586,199
"降水量",3587,199
"最大10分鐘風風速",3588,199
"最大10分鐘風風向",3589,199
"最大10分鐘風日期",3590,199
"最大瞬間風風速",3591,199
"最大瞬間風風向",3592,199
"最大瞬間風日期",3593,199
"平均相對濕度",3594,199
"最小相對濕度",3595,199
"最小相對濕度日期",3596,199
"測站氣壓",3597,199
"降水日數",3598,199
"日照時數",3599,199
"平均溫度",3600,200
"最高溫度",3601,200
"最高溫度日期",3602,200
"最低溫度",3603,200
"最低溫度日期",3604,200
"降水量",3605,200
"最大10分鐘風風速",3606,200
"最大10分鐘風風向",3607,200
"最大10分鐘風日期",3608,200
"最大瞬間風風速",3609,200
"最大瞬間風風向",3610,200
"最大瞬間風日期",3611,200
"平均相對濕度",3612,200
"最小相對濕度",3613,200
"最小相對濕度日期",3614,200
"測站氣壓",3615,200
"降水日數",3616,200
"日照時數",3617,200
"平均溫度",3618,201
"最高溫度",3619,201
"最高溫度日期",3620,201
"最低溫度",3621,201
"最低溫度日期",3622,201
"降水量",3623,201
"最大10分鐘風風速",3624,201
"最大10分鐘風風向",3625,201
"最大10分鐘風日期",3626,201
"最大瞬間風風速",3627,201
"最大瞬間風風向",3628,201
"最大瞬間風日期",3629,201
"平均相對濕度",3630,201
"最小相對濕度",3631,201
"最小相對濕度日期",3632,201
"測站氣壓",3633,201
"降水日數",3634,201
"日照時數",3635,201
"平均溫度",3636,202
"最高溫度",3637,202
"最高溫度日期",3638,202
"最低溫度",3639,202
"最低溫度日期",3640,202
"降水量",3641,202
"最大10分鐘風風速",3642,202
"最大10分鐘風風向",3643,202
"最大10分鐘風日期",3644,202
"最大瞬間風風速",3645,202
"最大瞬間風風向",3646,202
"最大瞬間風日期",3647,202
"平均相對濕度",3648,202
"最小相對濕度",3649,202
"最小相對濕度日期",3650,202
"測站氣壓",3651,202
"降水日數",3652,202
"日照時數",3653,202
"平均溫度",3654,203
"最高溫度",3655,203
"最高溫度日期",3656,203
"最低溫度",3657,203
"最低溫度日期",3658,203
"降水量",3659,203
"最大10分鐘風風速",3660,203
"最大10分鐘風風向",3661,203
"最大10分鐘風日期",3662,203
"最大瞬間風風速",3663,203
"最大瞬間風風向",3664,203
"最大瞬間風日期",3665,203
"平均相對濕度",3666,203
"最小相對濕度",3667,203
"最小相對濕度日期",3668,203
"測站氣壓",3669,203
"降水日數",3670,203
"日照時數",3671,203
"平均溫度",3672,204
"最高溫度",3673,204
"最高溫度日期",3674,204
"最低溫度",3675,204
"最低溫度日期",3676,204
"降水量",3677,204
"最大10分鐘風風速",3678,204
"最大10分鐘風風向",3679,204
"最大10分鐘風日期",3680,204
"最大瞬間風風速",3681,204
"最大瞬間風風向",3682,204
"最大瞬間風日期",3683,204
"平均相對濕度",3684,204
"最小相對濕度",3685,204
"最小相對濕度日期",3686,204
"測站氣壓",3687,204
"降水日數",3688,204
"日照時數",3689,204
"平均溫度",3690,205
"最高溫度",3691,205
"最高溫度日期",3692,205
"最低溫度",3693,205
"最低溫度日期",3694,205
"降水量",3695,205
"最大10分鐘風風速",3696,205
"最大10分鐘風風向",3697,205
"最大10分鐘風日期",3698,205
"最大瞬間風風速",3699,205
"最大瞬間風風向",3700,205
"最大瞬間風日期",3701,205
"平均相對濕度",3702,205
"最小相對濕度",3703,205
"最小相對濕度日期",3704,205
"測站氣壓",3705,205
"降水日數",3706,205
"日照時數",3707,205
"平均溫度",3708,206
"最高溫度",3709,206
"最高溫度日期",3710,206
"最低溫度",3711,206
"最低溫度日期",3712,206
"降水量",3713,206
"最大10分鐘風風速",3714,206
"最大10分鐘風風向",3715,206
"最大10分鐘風日期",3716,206
"最大瞬間風風速",3717,206
"最大瞬間風風向",3718,206
"最大瞬間風日期",3719,206
"平均相對濕度",3720,206
"最小相對濕度",3721,206
"最小相對濕度日期",3722,206
"測站氣壓",3723,206
"降水日數",3724,206
"日照時數",3725,206
"平均溫度",3726,207
"最高溫度",3727,207
"最高溫度日期",3728,207
"最低溫度",3729,207
"最低溫度日期",3730,207
"降水量",3731,207
"最大10分鐘風風速",3732,207
"最大10分鐘風風向",3733,207
"最大10分鐘風日期",3734,207
"最大瞬間風風速",3735,207
"最大瞬間風風向",3736,207
"最大瞬間風日期",3737,207
"平均相對濕度",3738,207
"最小相對濕度",3739,207
"最小相對濕度日期",3740,207
"測站氣壓",3741,207
"降水日數",3742,207
"日照時數",3743,207
"平均溫度",3744,208
"最高溫度",3745,208
"最高溫度日期",3746,208
"最低溫度",3747,208
"最低溫度日期",3748,208
"降水量",3749,208
"最大10分鐘風風速",3750,208
"最大10分鐘風風向",3751,208
"最大10分鐘風日期",3752,208
"最大瞬間風風速",3753,208
"最大瞬間風風向",3754,208
"最大瞬間風日期",3755,208
"平均相對濕度",3756,208
"最小相對濕度",3757,208
"最小相對濕度日期",3758,208
"測站氣壓",3759,208
"降水日數",3760,208
"日照時數",3761,208
"平均溫度",3762,209
"最高溫度",3763,209
"最高溫度日期",3764,209
"最低溫度",3765,209
"最低溫度日期",3766,209
"降水量",3767,209
"最大10分鐘風風速",3768,209
"最大10分鐘風風向",3769,209
"最大10分鐘風日期",3770,209
"最大瞬間風風速",3771,209
"最大瞬間風風向",3772,209
"最大瞬間風日期",3773,209
"平均相對濕度",3774,209
"最小相對濕度",3775,209
"最小相對濕度日期",3776,209
"測站氣壓",3777,209
"降水日數",3778,209
"日照時數",3779,209
"平均溫度",3780,210
"最高溫度",3781,210
"最高溫度日期",3782,210
"最低溫度",3783,210
"最低溫度日期",3784,210
"降水量",3785,210
"最大10分鐘風風速",3786,210
"最大10分鐘風風向",3787,210
"最大10分鐘風日期",3788,210
"最大瞬間風風速",3789,210
"最大瞬間風風向",3790,210
"最大瞬間風日期",3791,210
"平均相對濕度",3792,210
"最小相對濕度",3793,210
"最小相對濕度日期",3794,210
"測站氣壓",3795,210
"降水日數",3796,210
"日照時數",3797,210
"平均溫度",3798,211
"最高溫度",3799,211
"最高溫度日期",3800,211
"最低溫度",3801,211
"最低溫度日期",3802,211
"降水量",3803,211
"最大10分鐘風風速",3804,211
"最大10分鐘風風向",3805,211
"最大10分鐘風日期",3806,211
"最大瞬間風風速",3807,211
"最大瞬間風風向",3808,211
"最大瞬間風日期",3809,211
"平均相對濕度",3810,211
"最小相對濕度",3811,211
"最小相對濕度日期",3812,211
"測站氣壓",3813,211
"降水日數",3814,211
"日照時數",3815,211
"平均溫度",3816,212
"最高溫度",3817,212
"最高溫度日期",3818,212
"最低溫度",3819,212
"最低溫度日期",3820,212
"降水量",3821,212
"最大10分鐘風風速",3822,212
"最大10分鐘風風向",3823,212
"最大10分鐘風日期",3824,212
"最大瞬間風風速",3825,212
"最大瞬間風風向",3826,212
"最大瞬間風日期",3827,212
"平均相對濕度",3828,212
"最小相對濕度",3829,212
"最小相對濕度日期",3830,212
"測站氣壓",3831,212
"降水日數",3832,212
"日照時數",3833,212
"平均溫度",3834,213
"最高溫度",3835,213
"最高溫度日期",3836,213
"最低溫度",3837,213
"最低溫度日期",3838,213
"降水量",3839,213
"最大10分鐘風風速",3840,213
"最大10分鐘風風向",3841,213
"最大10分鐘風日期",3842,213
"最大瞬間風風速",3843,213
"最大瞬間風風向",3844,213
"最大瞬間風日期",3845,213
"平均相對濕度",3846,213
"最小相對濕度",3847,213
"最小相對濕度日期",3848,213
"測站氣壓",3849,213
"降水日數",3850,213
"日照時數",3851,213
"平均溫度",3852,214
"最高溫度",3853,214
"最高溫度日期",3854,214
"最低溫度",3855,214
"最低溫度日期",3856,214
"降水量",3857,214
"最大10分鐘風風速",3858,214
"最大10分鐘風風向",3859,214
"最大10分鐘風日期",3860,214
"最大瞬間風風速",3861,214
"最大瞬間風風向",3862,214
"最大瞬間風日期",3863,214
"平均相對濕度",3864,214
"最小相對濕度",3865,214
"最小相對濕度日期",3866,214
"測站氣壓",3867,214
"降水日數",3868,214
"日照時數",3869,214
"平均溫度",3870,215
"最高溫度",3871,215
"最高溫度日期",3872,215
"最低溫度",3873,215
"最低溫度日期",3874,215
"降水量",3875,215
"最大10分鐘風風速",3876,215
"最大10分鐘風風向",3877,215
"最大10分鐘風日期",3878,215
"最大瞬間風風速",3879,215
"最大瞬間風風向",3880,215
"最大瞬間風日期",3881,215
"平均相對濕度",3882,215
"最小相對濕度",3883,215
"最小相對濕度日期",3884,215
"測站氣壓",3885,215
"降水日數",3886,215
"日照時數",3887,215
"平均溫度",3888,216
"最高溫度",3889,216
"最高溫度日期",3890,216
"最低溫度",3891,216
"最低溫度日期",3892,216
"降水量",3893,216
"最大10分鐘風風速",3894,216
"最大10分鐘風風向",3895,216
"最大10分鐘風日期",3896,216
"最大瞬間風風速",3897,216
"最大瞬間風風向",3898,216
"最大瞬間風日期",3899,216
"平均相對濕度",3900,216
"最小相對濕度",3901,216
"最小相對濕度日期",3902,216
"測站氣壓",3903,216
"降水日數",3904,216
"日照時數",3905,216
"平均溫度",3906,217
"最高溫度",3907,217
"最高溫度日期",3908,217
"最低溫度",3909,217
"最低溫度日期",3910,217
"降水量",3911,217
"最大10分鐘風風速",3912,217
"最大10分鐘風風向",3913,217
"最大10分鐘風日期",3914,217
"最大瞬間風風速",3915,217
"最大瞬間風風向",3916,217
"最大瞬間風日期",3917,217
"平均相對濕度",3918,217
"最小相對濕度",3919,217
"最小相對濕度日期",3920,217
"測站氣壓",3921,217
"降水日數",3922,217
"日照時數",3923,217
"平均溫度",3924,218
"最高溫度",3925,218
"最高溫度日期",3926,218
"最低溫度",3927,218
"最低溫度日期",3928,218
"降水量",3929,218
"最大10分鐘風風速",3930,218
"最大10分鐘風風向",3931,218
"最大10分鐘風日期",3932,218
"最大瞬間風風速",3933,218
"最大瞬間風風向",3934,218
"最大瞬間風日期",3935,218
"平均相對濕度",3936,218
"最小相對濕度",3937,218
"最小相對濕度日期",3938,218
"測站氣壓",3939,218
"降水日數",3940,218
"日照時數",3941,218
"平均溫度",3942,219
"最高溫度",3943,219
"最高溫度日期",3944,219
"最低溫度",3945,219
"最低溫度日期",3946,219
"降水量",3947,219
"最大10分鐘風風速",3948,219
"最大10分鐘風風向",3949,219
"最大10分鐘風日期",3950,219
"最大瞬間風風速",3951,219
"最大瞬間風風向",3952,219
"最大瞬間風日期",3953,219
"平均相對濕度",3954,219
"最小相對濕度",3955,219
"最小相對濕度日期",3956,219
"測站氣壓",3957,219
"降水日數",3958,219
"日照時數",3959,219
"平均溫度",3960,220
"最高溫度",3961,220
"最高溫度日期",3962,220
"最低溫度",3963,220
"最低溫度日期",3964,220
"降水量",3965,220
"最大10分鐘風風速",3966,220
"最大10分鐘風風向",3967,220
"最大10分鐘風日期",3968,220
"最大瞬間風風速",3969,220
"最大瞬間風風向",3970,220
"最大瞬間風日期",3971,220
"平均相對濕度",3972,220
"最小相對濕度",3973,220
"最小相對濕度日期",3974,220
"測站氣壓",3975,220
"降水日數",3976,220
"日照時數",3977,220
"平均溫度",3978,221
"最高溫度",3979,221
"最高溫度日期",3980,221
"最低溫度",3981,221
"最低溫度日期",3982,221
"降水量",3983,221
"最大10分鐘風風速",3984,221
"最大10分鐘風風向",3985,221
"最大10分鐘風日期",3986,221
"最大瞬間風風速",3987,221
"最大瞬間風風向",3988,221
"最大瞬間風日期",3989,221
"平均相對濕度",3990,221
"最小相對濕度",3991,221
"最小相對濕度日期",3992,221
"測站氣壓",3993,221
"降水日數",3994,221
"日照時數",3995,221
"平均溫度",3996,222
"最高溫度",3997,222
"最高溫度日期",3998,222
"最低溫度",3999,222
"最低溫度日期",4000,222
"降水量",4001,222
"最大10分鐘風風速",4002,222
"最大10分鐘風風向",4003,222
"最大10分鐘風日期",4004,222
"最大瞬間風風速",4005,222
"最大瞬間風風向",4006,222
"最大瞬間風日期",4007,222
"平均相對濕度",4008,222
"最小相對濕度",4009,222
"最小相對濕度日期",4010,222
"測站氣壓",4011,222
"降水日數",4012,222
"日照時數",4013,222
"平均溫度",4014,223
"最高溫度",4015,223
"最高溫度日期",4016,223
"最低溫度",4017,223
"最低溫度日期",4018,223
"降水量",4019,223
"最大10分鐘風風速",4020,223
"最大10分鐘風風向",4021,223
"最大10分鐘風日期",4022,223
"最大瞬間風風速",4023,223
"最大瞬間風風向",4024,223
"最大瞬間風日期",4025,223
"平均相對濕度",4026,223
"最小相對濕度",4027,223
"最小相對濕度日期",4028,223
"測站氣壓",4029,223
"降水日數",4030,223
"日照時數",4031,223
"平均溫度",4032,224
"最高溫度",4033,224
"最高溫度日期",4034,224
"最低溫度",4035,224
"最低溫度日期",4036,224
"降水量",4037,224
"最大10分鐘風風速",4038,224
"最大10分鐘風風向",4039,224
"最大10分鐘風日期",4040,224
"最大瞬間風風速",4041,224
"最大瞬間風風向",4042,224
"最大瞬間風日期",4043,224
"平均相對濕度",4044,224
"最小相對濕度",4045,224
"最小相對濕度日期",4046,224
"測站氣壓",4047,224
"降水日數",4048,224
"日照時數",4049,224
"平均溫度",4050,225
"最高溫度",4051,225
"最高溫度日期",4052,225
"最低溫度",4053,225
"最低溫度日期",4054,225
"降水量",4055,225
"最大10分鐘風風速",4056,225
"最大10分鐘風風向",4057,225
"最大10分鐘風日期",4058,225
"最大瞬間風風速",4059,225
"最大瞬間風風向",4060,225
"最大瞬間風日期",4061,225
